Clip,Start,End
127,1,29464
NaN,29465,47999
13,48000,72140
NaN,72141,95999
84,96000,125274
NaN,125275,143999
103,144000,165722
NaN,165723,191999
246,192000,219185
NaN,219186,239999
205,240000,261679
NaN,261680,287999
105,288000,314898
NaN,314899,335999
164,336000,355053
NaN,355054,383999
264,384000,410285
NaN,410286,431999
199,432000,449241
NaN,449242,479999
