Clip,Start,End
878,1,25148
NaN,25149,47999
828,48000,68651
NaN,68652,95999
816,96000,118538
NaN,118539,143999
758,144000,164448
NaN,164449,191999
701,192000,214245
NaN,214246,239999
743,240000,260448
NaN,260449,287999
760,288000,310037
NaN,310038,335999
886,336000,353101
NaN,353102,383999
731,384000,405098
NaN,405099,431999
887,432000,447731
NaN,447732,479999
