Clip,Start,End
296,1,30401
NaN,30402,47999
237,48000,70323
NaN,70324,95999
291,96000,124675
NaN,124676,143999
45,144000,166182
NaN,166183,191999
224,192000,219441
NaN,219442,239999
200,240000,261980
NaN,261981,287999
33,288000,313436
NaN,313437,335999
141,336000,356587
NaN,356588,383999
190,384000,407091
NaN,407092,431999
185,432000,451239
NaN,451240,479999
