Clip,Start,End
174,1,26455
NaN,26456,47999
183,48000,70933
NaN,70934,95999
7,96000,120512
NaN,120513,143999
299,144000,165932
NaN,165933,191999
41,192000,215693
NaN,215694,239999
189,240000,261841
NaN,261842,287999
240,288000,311605
NaN,311606,335999
273,336000,356029
NaN,356030,383999
96,384000,407070
NaN,407071,431999
203,432000,451971
NaN,451972,479999
