Clip,Start,End
835,1,26376
NaN,26377,47999
746,48000,70246
NaN,70247,95999
867,96000,121048
NaN,121049,143999
602,144000,165713
NaN,165714,191999
853,192000,216444
NaN,216445,239999
737,240000,259658
NaN,259659,287999
788,288000,311514
NaN,311515,335999
885,336000,354170
NaN,354171,383999
864,384000,406768
NaN,406769,431999
665,432000,448590
NaN,448591,479999
