Clip,Start,End
840,1,24677
NaN,24678,47999
755,48000,69841
NaN,69842,95999
850,96000,120630
NaN,120631,143999
879,144000,163588
NaN,163589,191999
607,192000,215373
NaN,215374,239999
659,240000,255023
NaN,255024,287999
702,288000,310846
NaN,310847,335999
715,336000,350336
NaN,350337,383999
868,384000,406166
NaN,406167,431999
644,432000,445886
NaN,445887,479999
