Clip,Start,End
156,1,27506
NaN,27507,47999
60,48000,70673
NaN,70674,95999
20,96000,122486
NaN,122487,143999
176,144000,165696
NaN,165697,191999
188,192000,217565
NaN,217566,239999
57,240000,261282
NaN,261283,287999
177,288000,311631
NaN,311632,335999
265,336000,354171
NaN,354172,383999
29,384000,406770
NaN,406771,431999
287,432000,448991
NaN,448992,479999
