Clip,Start,End
676,1,28282
NaN,28283,47999
656,48000,70396
NaN,70397,95999
738,96000,121957
NaN,121958,143999
627,144000,165039
NaN,165040,191999
640,192000,216911
NaN,216912,239999
820,240000,256869
NaN,256870,287999
682,288000,311252
NaN,311253,335999
798,336000,351946
NaN,351947,383999
684,384000,407042
NaN,407043,431999
710,432000,447196
NaN,447197,479999
