Clip,Start,End
1022,1,29766
NaN,29767,47999
1106,48000,72543
NaN,72544,95999
1100,96000,124987
NaN,124988,143999
1048,144000,168107
NaN,168108,191999
1039,192000,220441
NaN,220442,239999
1049,240000,263758
NaN,263759,287999
1121,288000,313548
NaN,313549,335999
1044,336000,360537
NaN,360538,383999
1069,384000,409501
NaN,409502,431999
1170,432000,453749
NaN,453750,479999
