Clip,Start,End
83,1,30358
NaN,30359,47999
44,48000,72988
NaN,72989,95999
11,96000,126270
NaN,126271,143999
204,144000,167552
NaN,167553,191999
87,192000,220437
NaN,220438,239999
14,240000,263483
NaN,263484,287999
293,288000,316231
NaN,316232,335999
197,336000,354031
NaN,354032,383999
250,384000,411969
NaN,411970,431999
61,432000,449281
NaN,449282,479999
