Clip,Start,End
114,1,28807
NaN,28808,47999
254,48000,70259
NaN,70260,95999
209,96000,122674
NaN,122675,143999
66,144000,165601
NaN,165602,191999
135,192000,218088
NaN,218089,239999
234,240000,261513
NaN,261514,287999
260,288000,314070
NaN,314071,335999
220,336000,356006
NaN,356007,383999
133,384000,406454
NaN,406455,431999
216,432000,450891
NaN,450892,479999
