Clip,Start,End
1136,1,31125
NaN,31126,47999
952,48000,70005
NaN,70006,95999
923,96000,125652
NaN,125653,143999
1009,144000,165289
NaN,165290,191999
1156,192000,215578
NaN,215579,239999
1001,240000,261261
NaN,261262,287999
955,288000,311526
NaN,311527,335999
1057,336000,357173
NaN,357174,383999
928,384000,407177
NaN,407178,431999
1097,432000,451199
NaN,451200,479999
