Clip,Start,End
85,1,28048
NaN,28049,47999
16,48000,71826
NaN,71827,95999
247,96000,123069
NaN,123070,143999
179,144000,167082
NaN,167083,191999
251,192000,217303
NaN,217304,239999
163,240000,262515
NaN,262516,287999
70,288000,312548
NaN,312549,335999
91,336000,357918
NaN,357919,383999
294,384000,408003
NaN,408004,431999
4,432000,451920
NaN,451921,479999
