Clip,Start,End
651,1,26622
NaN,26623,47999
621,48000,67477
NaN,67478,95999
649,96000,119122
NaN,119123,143999
601,144000,163205
NaN,163206,191999
658,192000,214423
NaN,214424,239999
856,240000,258798
NaN,258799,287999
720,288000,309957
NaN,309958,335999
757,336000,354635
NaN,354636,383999
712,384000,405461
NaN,405462,431999
694,432000,444788
NaN,444789,479999
