Clip,Start,End
700,1,25854
NaN,25855,47999
745,48000,68128
NaN,68129,95999
774,96000,119027
NaN,119028,143999
641,144000,163388
NaN,163389,191999
837,192000,214771
NaN,214772,239999
657,240000,257964
NaN,257965,287999
638,288000,309737
NaN,309738,335999
707,336000,352985
NaN,352986,383999
718,384000,405470
NaN,405471,431999
655,432000,448953
NaN,448954,479999
