Clip,Start,End
1051,1,32728
NaN,32729,47999
1194,48000,71709
NaN,71710,95999
1147,96000,128065
NaN,128066,143999
950,144000,167704
NaN,167705,191999
1160,192000,218896
NaN,218897,239999
1103,240000,262724
NaN,262725,287999
1071,288000,312729
NaN,312730,335999
1114,336000,358190
NaN,358191,383999
930,384000,408701
NaN,408702,431999
1175,432000,453841
NaN,453842,479999
