Clip,Start,End
848,1,25331
NaN,25332,47999
772,48000,71352
NaN,71353,95999
610,96000,121213
NaN,121214,143999
690,144000,167203
NaN,167204,191999
671,192000,217066
NaN,217067,239999
822,240000,260331
NaN,260332,287999
680,288000,312730
NaN,312731,335999
633,336000,355960
NaN,355961,383999
843,384000,408049
NaN,408050,431999
898,432000,448753
NaN,448754,479999
