Clip,Start,End
78,1,34598
NaN,34599,47999
107,48000,71082
NaN,71083,95999
102,96000,121409
NaN,121410,143999
169,144000,166748
NaN,166749,191999
46,192000,216903
NaN,216904,239999
228,240000,261827
NaN,261828,287999
272,288000,312653
NaN,312654,335999
261,336000,357237
NaN,357238,383999
274,384000,407683
NaN,407684,431999
65,432000,450376
NaN,450377,479999
