Clip,Start,End
781,1,24494
NaN,24495,47999
796,48000,66768
NaN,66769,95999
726,96000,119027
NaN,119028,143999
648,144000,162121
NaN,162122,191999
683,192000,212530
NaN,212531,239999
663,240000,257808
NaN,257809,287999
622,288000,308400
NaN,308401,335999
664,336000,353581
NaN,353582,383999
862,384000,403448
NaN,403449,431999
706,432000,448753
NaN,448754,479999
