Clip,Start,End
126,1,30219
NaN,30220,47999
144,48000,69887
NaN,69888,95999
295,96000,123003
NaN,123004,143999
125,144000,167578
NaN,167579,191999
259,192000,218062
NaN,218063,239999
173,240000,261702
NaN,261703,287999
43,288000,312911
NaN,312912,335999
218,336000,355802
NaN,355803,383999
172,384000,408101
NaN,408102,431999
214,432000,450428
NaN,450429,479999
