Clip,Start,End
71,1,27556
NaN,27557,47999
62,48000,68363
NaN,68364,95999
271,96000,121617
NaN,121618,143999
123,144000,163425
NaN,163426,191999
54,192000,217248
NaN,217249,239999
275,240000,258890
NaN,258891,287999
32,288000,312606
NaN,312607,335999
276,336000,354873
NaN,354874,383999
95,384000,405486
NaN,405487,431999
63,432000,450808
NaN,450809,479999
