Clip,Start,End
861,1,25258
NaN,25259,47999
605,48000,67998
NaN,67999,95999
631,96000,119158
NaN,119159,143999
741,144000,163681
NaN,163682,191999
860,192000,213905
NaN,213906,239999
729,240000,259355
NaN,259356,287999
619,288000,309627
NaN,309628,335999
629,336000,354614
NaN,354615,383999
806,384000,404238
NaN,404239,431999
811,432000,449124
NaN,449125,479999
