Clip,Start,End
553,1,28900
NaN,28901,47999
439,48000,73385
NaN,73386,95999
375,96000,124151
NaN,124152,143999
336,144000,169313
NaN,169314,191999
572,192000,218323
NaN,218324,239999
388,240000,264807
NaN,264808,287999
342,288000,314053
NaN,314054,335999
465,336000,360072
NaN,360073,383999
480,384000,410035
NaN,410036,431999
496,432000,453900
NaN,453901,479999
