Clip,Start,End
22,1,29162
NaN,29163,47999
35,48000,72058
NaN,72059,95999
131,96000,121329
NaN,121330,143999
168,144000,167886
NaN,167887,191999
115,192000,217329
NaN,217330,239999
132,240000,262236
NaN,262237,287999
149,288000,312699
NaN,312700,335999
166,336000,355840
NaN,355841,383999
9,384000,408683
NaN,408684,431999
229,432000,451611
NaN,451612,479999
