Clip,Start,End
593,1,31962
NaN,31963,47999
411,48000,69225
NaN,69226,95999
540,96000,123159
NaN,123160,143999
408,144000,165121
NaN,165122,191999
522,192000,217983
NaN,217984,239999
464,240000,259704
NaN,259705,287999
492,288000,313408
NaN,313409,335999
344,336000,354741
NaN,354742,383999
531,384000,408441
NaN,408442,431999
490,432000,452859
NaN,452860,479999
