Clip,Start,End
242,1,27628
NaN,27629,47999
97,48000,71149
NaN,71150,95999
42,96000,123161
NaN,123162,143999
186,144000,167082
NaN,167083,191999
150,192000,218523
NaN,218524,239999
212,240000,262899
NaN,262900,287999
104,288000,313042
NaN,313043,335999
119,336000,355840
NaN,355841,383999
154,384000,407814
NaN,407815,431999
64,432000,449079
NaN,449080,479999
