Clip,Start,End
844,1,26455
NaN,26456,47999
793,48000,66402
NaN,66403,95999
609,96000,120527
NaN,120528,143999
635,144000,162360
NaN,162361,191999
880,192000,213423
NaN,213424,239999
799,240000,257854
NaN,257855,287999
754,288000,308540
NaN,308541,335999
858,336000,352195
NaN,352196,383999
884,384000,404311
NaN,404312,431999
708,432000,448102
NaN,448103,479999
