Clip,Start,End
893,1,23957
NaN,23958,47999
865,48000,68052
NaN,68053,95999
667,96000,119041
NaN,119042,143999
817,144000,163309
NaN,163310,191999
679,192000,214373
NaN,214374,239999
705,240000,259285
NaN,259286,287999
736,288000,309237
NaN,309238,335999
625,336000,353459
NaN,353460,383999
854,384000,404284
NaN,404285,431999
645,432000,446131
NaN,446132,479999
