Clip,Start,End
750,1,23702
NaN,23703,47999
830,48000,68052
NaN,68053,95999
681,96000,118212
NaN,118213,143999
768,144000,162403
NaN,162404,191999
874,192000,213563
NaN,213564,239999
704,240000,257450
NaN,257451,287999
686,288000,309230
NaN,309231,335999
775,336000,353357
NaN,353358,383999
752,384000,404819
NaN,404820,431999
814,432000,446232
NaN,446233,479999
