Clip,Start,End
562,1,29539
NaN,29540,47999
565,48000,71082
NaN,71083,95999
376,96000,125292
NaN,125293,143999
447,144000,167003
NaN,167004,191999
428,192000,219853
NaN,219854,239999
424,240000,260668
NaN,260669,287999
524,288000,314140
NaN,314141,335999
326,336000,352176
NaN,352177,383999
506,384000,407845
NaN,407846,431999
585,432000,444208
NaN,444209,479999
