Clip,Start,End
748,1,27834
NaN,27835,47999
877,48000,70538
NaN,70539,95999
759,96000,120362
NaN,120363,143999
773,144000,165795
NaN,165796,191999
735,192000,216072
NaN,216073,239999
646,240000,259998
NaN,259999,287999
716,288000,310794
NaN,310795,335999
734,336000,356807
NaN,356808,383999
630,384000,406613
NaN,406614,431999
825,432000,451318
NaN,451319,479999
