Clip,Start,End
1150,1,28511
NaN,28512,47999
1178,48000,72049
NaN,72050,95999
990,96000,122411
NaN,122412,143999
1171,144000,166283
NaN,166284,191999
1053,192000,217173
NaN,217174,239999
1200,240000,258533
NaN,258534,287999
1061,288000,312389
NaN,312390,335999
1113,336000,355605
NaN,355606,383999
1030,384000,408310
NaN,408311,431999
1134,432000,450239
NaN,450240,479999
