Clip,Start,End
668,1,24964
NaN,24965,47999
767,48000,66867
NaN,66868,95999
724,96000,117911
NaN,117912,143999
832,144000,162170
NaN,162171,191999
859,192000,213795
NaN,213796,239999
810,240000,257647
NaN,257648,287999
764,288000,308363
NaN,308364,335999
866,336000,353357
NaN,353358,383999
606,384000,403998
NaN,403999,431999
620,432000,449308
NaN,449309,479999
