Clip,Start,End
236,1,27709
NaN,27710,47999
79,48000,72159
NaN,72160,95999
226,96000,121676
NaN,121677,143999
184,144000,167448
NaN,167449,191999
108,192000,217095
NaN,217096,239999
27,240000,262473
NaN,262474,287999
40,288000,312779
NaN,312780,335999
210,336000,356807
NaN,356808,383999
18,384000,408574
NaN,408575,431999
282,432000,452677
NaN,452678,479999
