Clip,Start,End
936,1,28906
NaN,28907,47999
956,48000,74777
NaN,74778,95999
1027,96000,124783
NaN,124784,143999
1038,144000,170663
NaN,170664,191999
1143,192000,219912
NaN,219913,239999
913,240000,264589
NaN,264590,287999
989,288000,315102
NaN,315103,335999
1187,336000,359206
NaN,359207,383999
935,384000,410987
NaN,410988,431999
1000,432000,455787
NaN,455788,479999
