Clip,Start,End
907,1,33910
NaN,33911,47999
1164,48000,71761
NaN,71762,95999
1148,96000,128791
NaN,128792,143999
1180,144000,167396
NaN,167397,191999
917,192000,224682
NaN,224683,239999
1186,240000,260825
NaN,260826,287999
1196,288000,316510
NaN,316511,335999
994,336000,356530
NaN,356531,383999
974,384000,410284
NaN,410285,431999
1075,432000,451925
NaN,451926,479999
