Clip,Start,End
289,1,28598
NaN,28599,47999
81,48000,70322
NaN,70323,95999
148,96000,120979
NaN,120980,143999
160,144000,165905
NaN,165906,191999
155,192000,216072
NaN,216073,239999
239,240000,261330
NaN,261331,287999
52,288000,311251
NaN,311252,335999
270,336000,356650
NaN,356651,383999
118,384000,407027
NaN,407028,431999
101,432000,449520
NaN,449521,479999
