Clip,Start,End
549,1,28813
NaN,28814,47999
545,48000,71683
NaN,71684,95999
338,96000,124339
NaN,124340,143999
504,144000,167235
NaN,167236,191999
418,192000,220161
NaN,220162,239999
499,240000,262654
NaN,262655,287999
532,288000,315709
NaN,315710,335999
518,336000,357435
NaN,357436,383999
486,384000,408775
NaN,408776,431999
460,432000,452572
NaN,452573,479999
