Clip,Start,End
685,1,24756
NaN,24757,47999
882,48000,68726
NaN,68727,95999
895,96000,120519
NaN,120520,143999
873,144000,162588
NaN,162589,191999
762,192000,216095
NaN,216096,239999
692,240000,257880
NaN,257881,287999
823,288000,311944
NaN,311945,335999
787,336000,353775
NaN,353776,383999
894,384000,406097
NaN,406098,431999
753,432000,449613
NaN,449614,479999
