Clip,Start,End
1149,1,33216
NaN,33217,47999
960,48000,71329
NaN,71330,95999
938,96000,126938
NaN,126939,143999
1199,144000,166533
NaN,166534,191999
954,192000,219719
NaN,219720,239999
1080,240000,261095
NaN,261096,287999
1172,288000,314518
NaN,314519,335999
993,336000,356841
NaN,356842,383999
1125,384000,409124
NaN,409125,431999
1024,432000,452651
NaN,452652,479999
