Clip,Start,End
527,1,30410
NaN,30411,47999
473,48000,68912
NaN,68913,95999
535,96000,125190
NaN,125191,143999
546,144000,168650
NaN,168651,191999
470,192000,219891
NaN,219892,239999
392,240000,263399
NaN,263400,287999
442,288000,315795
NaN,315796,335999
454,336000,359108
NaN,359109,383999
471,384000,411107
NaN,411108,431999
310,432000,458617
NaN,458618,479999
