Clip,Start,End
147,1,30089
NaN,30090,47999
252,48000,72908
NaN,72909,95999
67,96000,123166
NaN,123167,143999
120,144000,168258
NaN,168259,191999
100,192000,218349
NaN,218350,239999
151,240000,263700
NaN,263701,287999
262,288000,314047
NaN,314048,335999
28,336000,359570
NaN,359571,383999
171,384000,409121
NaN,409122,431999
5,432000,453331
NaN,453332,479999
