Clip,Start,End
24,1,41971
NaN,41972,47999
238,48000,73539
NaN,73540,95999
89,96000,127855
NaN,127856,143999
280,144000,168949
NaN,168950,191999
244,192000,220261
NaN,220262,239999
116,240000,264467
NaN,264468,287999
231,288000,315316
NaN,315317,335999
256,336000,356572
NaN,356573,383999
106,384000,409617
NaN,409618,431999
213,432000,451684
NaN,451685,479999
