Clip,Start,End
912,1,33528
NaN,33529,47999
1110,48000,70899
NaN,70900,95999
949,96000,124462
NaN,124463,143999
1006,144000,166768
NaN,166769,191999
976,192000,219477
NaN,219478,239999
983,240000,262603
NaN,262604,287999
919,288000,314268
NaN,314269,335999
945,336000,355901
NaN,355902,383999
1058,384000,409356
NaN,409357,431999
999,432000,450647
NaN,450648,479999
