Clip,Start,End
769,1,26690
NaN,26691,47999
851,48000,70817
NaN,70818,95999
890,96000,122585
NaN,122586,143999
813,144000,165958
NaN,165959,191999
721,192000,216327
NaN,216328,239999
897,240000,259774
NaN,259775,287999
807,288000,311538
NaN,311539,335999
792,336000,355527
NaN,355528,383999
614,384000,407480
NaN,407481,431999
900,432000,446987
NaN,446988,479999
