Clip,Start,End
1056,1,34709
NaN,34710,47999
1161,48000,73269
NaN,73270,95999
1131,96000,123098
NaN,123099,143999
1029,144000,168911
NaN,168912,191999
1088,192000,218547
NaN,218548,239999
979,240000,264424
NaN,264425,287999
968,288000,314104
NaN,314105,335999
1105,336000,359933
NaN,359934,383999
1014,384000,409756
NaN,409757,431999
1089,432000,454597
NaN,454598,479999
