Clip,Start,End
532,1,27710
NaN,27711,47999
359,48000,68253
NaN,68254,95999
324,96000,123342
NaN,123343,143999
483,144000,164442
NaN,164443,191999
409,192000,216850
NaN,216851,239999
587,240000,260169
NaN,260170,287999
349,288000,311617
NaN,311618,335999
521,336000,356101
NaN,356102,383999
466,384000,406684
NaN,406685,431999
348,432000,449750
NaN,449751,479999
