Clip,Start,End
56,1,28230
NaN,28231,47999
273,48000,68029
NaN,68030,95999
155,96000,120072
NaN,120073,143999
198,144000,163709
NaN,163710,191999
240,192000,215605
NaN,215606,239999
283,240000,259704
NaN,259705,287999
299,288000,309932
NaN,309933,335999
63,336000,354808
NaN,354809,383999
144,384000,405887
NaN,405888,431999
197,432000,450031
NaN,450032,479999
