Clip,Start,End
589,1,29853
NaN,29854,47999
336,48000,73313
NaN,73314,95999
548,96000,125829
NaN,125830,143999
402,144000,167805
NaN,167806,191999
332,192000,219466
NaN,219467,239999
557,240000,263421
NaN,263422,287999
307,288000,315123
NaN,315124,335999
538,336000,355579
NaN,355580,383999
440,384000,410453
NaN,410454,431999
304,432000,451231
NaN,451232,479999
