Clip,Start,End
672,1,23526
NaN,23527,47999
822,48000,68331
NaN,68332,95999
864,96000,118768
NaN,118769,143999
865,144000,164052
NaN,164053,191999
602,192000,213713
NaN,213714,239999
825,240000,259318
NaN,259319,287999
770,288000,309632
NaN,309633,335999
709,336000,355213
NaN,355214,383999
697,384000,404749
NaN,404750,431999
888,432000,449566
NaN,449567,479999
