Clip,Start,End
1056,1,34709
NaN,34710,47999
959,48000,69371
NaN,69372,95999
1144,96000,122628
NaN,122629,143999
1094,144000,163292
NaN,163293,191999
971,192000,216216
NaN,216217,239999
1010,240000,258664
NaN,258665,287999
906,288000,312029
NaN,312030,335999
1173,336000,354559
NaN,354560,383999
1110,384000,406899
NaN,406900,431999
992,432000,450249
NaN,450250,479999
