Clip,Start,End
131,1,25330
NaN,25331,47999
230,48000,69461
NaN,69462,95999
223,96000,121068
NaN,121069,143999
239,144000,165330
NaN,165331,191999
151,192000,215700
NaN,215701,239999
194,240000,260230
NaN,260231,287999
17,288000,311670
NaN,311671,335999
220,336000,356006
NaN,356007,383999
145,384000,407396
NaN,407397,431999
164,432000,451053
NaN,451054,479999
