Clip,Start,End
235,1,27553
NaN,27554,47999
254,48000,70259
NaN,70260,95999
77,96000,123534
NaN,123535,143999
217,144000,162496
NaN,162497,191999
113,192000,218767
NaN,218768,239999
214,240000,258428
NaN,258429,287999
280,288000,312949
NaN,312950,335999
219,336000,351960
NaN,351961,383999
60,384000,406673
NaN,406674,431999
211,432000,446475
NaN,446476,479999
