Clip,Start,End
331,1,29259
NaN,29260,47999
475,48000,70741
NaN,70742,95999
553,96000,124899
NaN,124900,143999
398,144000,165644
NaN,165645,191999
500,192000,219674
NaN,219675,239999
303,240000,260050
NaN,260051,287999
536,288000,313016
NaN,313017,335999
464,336000,355704
NaN,355705,383999
441,384000,408624
NaN,408625,431999
313,432000,452583
NaN,452584,479999
