Clip,Start,End
236,1,27709
NaN,27710,47999
16,48000,71826
NaN,71827,95999
68,96000,122777
NaN,122778,143999
96,144000,167070
NaN,167071,191999
136,192000,217460
NaN,217461,239999
269,240000,262297
NaN,262298,287999
148,288000,312979
NaN,312980,335999
166,336000,355840
NaN,355841,383999
55,384000,408568
NaN,408569,431999
3,432000,451699
NaN,451700,479999
