Clip,Start,End
675,1,32092
NaN,32093,47999
739,48000,69173
NaN,69174,95999
889,96000,123394
NaN,123395,143999
872,144000,165144
NaN,165145,191999
850,192000,216630
NaN,216631,239999
731,240000,261098
NaN,261099,287999
893,288000,311956
NaN,311957,335999
643,336000,355248
NaN,355249,383999
838,384000,406864
NaN,406865,431999
753,432000,449613
NaN,449614,479999
