Clip,Start,End
847,1,26536
NaN,26537,47999
773,48000,69795
NaN,69796,95999
835,96000,122375
NaN,122376,143999
745,144000,164128
NaN,164129,191999
642,192000,217916
NaN,217917,239999
789,240000,258775
NaN,258776,287999
618,288000,312480
NaN,312481,335999
641,336000,355388
NaN,355389,383999
690,384000,407203
NaN,407204,431999
704,432000,449450
NaN,449451,479999
