Clip,Start,End
246,1,27186
NaN,27187,47999
234,48000,69513
NaN,69514,95999
31,96000,120566
NaN,120567,143999
282,144000,164677
NaN,164678,191999
298,192000,214690
NaN,214691,239999
270,240000,260650
NaN,260651,287999
27,288000,310473
NaN,310474,335999
275,336000,354890
NaN,354891,383999
178,384000,405879
NaN,405880,431999
49,432000,448820
NaN,448821,479999
