Clip,Start,End
1152,1,29597
NaN,29598,47999
998,48000,70701
NaN,70702,95999
1128,96000,125015
NaN,125016,143999
1188,144000,166341
NaN,166342,191999
1191,192000,220202
NaN,220203,239999
946,240000,261863
NaN,261864,287999
1159,288000,315214
NaN,315215,335999
1154,336000,356651
NaN,356652,383999
1073,384000,407061
NaN,407062,431999
964,432000,450088
NaN,450089,479999
