Clip,Start,End
615,1,27007
NaN,27008,47999
733,48000,70402
NaN,70403,95999
610,96000,121213
NaN,121214,143999
831,144000,165879
NaN,165880,191999
668,192000,216963
NaN,216964,239999
712,240000,261461
NaN,261462,287999
823,288000,311944
NaN,311945,335999
742,336000,357260
NaN,357261,383999
756,384000,407886
NaN,407887,431999
660,432000,450940
NaN,450941,479999
