Clip,Start,End
593,1,31962
NaN,31963,47999
377,48000,75235
NaN,75236,95999
547,96000,126715
NaN,126716,143999
312,144000,168745
NaN,168746,191999
551,192000,221303
NaN,221304,239999
528,240000,262873
NaN,262874,287999
472,288000,316789
NaN,316790,335999
525,336000,357199
NaN,357200,383999
484,384000,411569
NaN,411570,431999
445,432000,451494
NaN,451495,479999
