Clip,Start,End
623,1,23016
NaN,23017,47999
692,48000,65880
NaN,65881,95999
679,96000,118373
NaN,118374,143999
780,144000,161636
NaN,161637,191999
703,192000,212517
NaN,212518,239999
664,240000,257581
NaN,257582,287999
719,288000,308401
NaN,308402,335999
655,336000,352953
NaN,352954,383999
845,384000,403661
NaN,403662,431999
801,432000,448776
NaN,448777,479999
