Clip,Start,End
910,1,34055
NaN,34056,47999
1069,48000,73501
NaN,73502,95999
1143,96000,123912
NaN,123913,143999
953,144000,167226
NaN,167227,191999
1088,192000,218547
NaN,218548,239999
1093,240000,263029
NaN,263030,287999
914,288000,313978
NaN,313979,335999
983,336000,358603
NaN,358604,383999
1014,384000,409756
NaN,409757,431999
1132,432000,454559
NaN,454560,479999
