Clip,Start,End
849,1,27108
NaN,27109,47999
716,48000,70794
NaN,70795,95999
738,96000,121957
NaN,121958,143999
633,144000,163960
NaN,163961,191999
680,192000,216730
NaN,216731,239999
767,240000,258867
NaN,258868,287999
781,288000,312493
NaN,312494,335999
730,336000,354542
NaN,354543,383999
613,384000,407763
NaN,407764,431999
798,432000,447946
NaN,447947,479999
